num_conversacion,cliente_csv,contacto,fecha_inicio_gestion,canal,agente,tipificacion,es_venta,tipo,direccion,remitente,contenido,hora,url
1051,Lucía Mora,+529804692459,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Pendiente Respuesta,No,mensaje,entrante,Lucía Mora,¿Me puedes agendar una cita?,07/06/2026 a las 05:01 am,https://atom.fi/conv/1051
1052,Andrea Vega,+521339257569,19/05/2026 a las 05:17 pm,WhatsApp,María López,Información,Si,mensaje,entrante,Andrea Vega,Quiero saber sobre tratamientos,30/05/2026 a las 06:12 am,https://atom.fi/conv/1052
1052,Andrea Vega,+522319255761,19/05/2026 a las 05:17 pm,WhatsApp,María López,Información,Si,mensaje,saliente,María López,"Hola, la consulta cuesta $1,200 pesos.",30/05/2026 a las 06:15 am,https://atom.fi/conv/1052
1052,Andrea Vega,+528149366283,19/05/2026 a las 05:17 pm,WhatsApp,María López,Información,Si,mensaje,entrante,Andrea Vega,¿Y cuánto cuesta la FIV / in vitro?,30/05/2026 a las 06:20 am,https://atom.fi/conv/1052
1052,Andrea Vega,+528690096032,19/05/2026 a las 05:17 pm,WhatsApp,María López,Información,Si,mensaje,saliente,María López,"El tratamiento de FIV tiene un costo de $95,000 que incluye laboratorio y medicamentos.",30/05/2026 a las 06:22 am,https://atom.fi/conv/1052
1052,Andrea Vega,+524798643194,19/05/2026 a las 05:17 pm,WhatsApp,María López,Información,Si,mensaje,saliente,María López,"Quedo atenta, con gusto te agendo cuando gustes.",30/05/2026 a las 06:45 am,https://atom.fi/conv/1052
1053,Andrea Vega,+529906954930,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,entrante,Andrea Vega,Quiero saber sobre tratamientos,25/05/2026 a las 11:31 am,https://atom.fi/conv/1053
1053,Andrea Vega,+524897234109,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,saliente,Carlos Ruiz,"Hola, claro que sí, te comparto la información.",25/05/2026 a las 11:32 am,https://atom.fi/conv/1053
1053,Andrea Vega,+527814230541,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,saliente,Carlos Ruiz,"No te estreses, todavía eres joven y todo va a estar bien.",25/05/2026 a las 11:34 am,https://atom.fi/conv/1053
1053,Andrea Vega,+521813987432,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,entrante,Andrea Vega,¿Me puedes agendar una cita?,25/05/2026 a las 12:02 pm,https://atom.fi/conv/1053
1054,Andrea Vega,+527807075286,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,entrante,Andrea Vega,Quiero saber sobre tratamientos,06/06/2026 a las 01:28 am,https://atom.fi/conv/1054
1054,Andrea Vega,+529124181442,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,saliente,Carlos Ruiz,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",06/06/2026 a las 01:31 am,https://atom.fi/conv/1054
1054,Andrea Vega,+529864928269,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,saliente,Carlos Ruiz,"No te estreses, todavía eres joven y todo va a estar bien.",06/06/2026 a las 01:33 am,https://atom.fi/conv/1054
1054,Andrea Vega,+529727173194,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Interesado,No,mensaje,entrante,Andrea Vega,"Gracias, lo reviso.",06/06/2026 a las 02:01 am,https://atom.fi/conv/1054
1055,Valeria Cano,+528615102376,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,entrante,Valeria Cano,Quiero saber sobre tratamientos,05/06/2026 a las 09:28 am,https://atom.fi/conv/1055
1055,Valeria Cano,+526308315186,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,saliente,Ana García,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",05/06/2026 a las 12:48 pm,https://atom.fi/conv/1055
1055,Valeria Cano,+524069697166,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,entrante,Valeria Cano,¿Me puedes agendar una cita?,05/06/2026 a las 01:18 pm,https://atom.fi/conv/1055
1056,Daniela Cruz,+528400823266,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Daniela Cruz,Quiero saber sobre tratamientos,30/05/2026 a las 03:55 am,https://atom.fi/conv/1056
1056,Daniela Cruz,+521132851897,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"Hola, claro que sí, te comparto la información.",30/05/2026 a las 04:05 am,https://atom.fi/conv/1056
1056,Daniela Cruz,+524101855596,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"No te estreses, todavía eres joven y todo va a estar bien.",30/05/2026 a las 04:07 am,https://atom.fi/conv/1056
1056,Daniela Cruz,+522826906487,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Daniela Cruz,¿Y cuánto cuesta la FIV / in vitro?,30/05/2026 a las 04:10 am,https://atom.fi/conv/1056
1056,Daniela Cruz,+528282748081,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"El tratamiento de FIV tiene un costo de $95,000 que incluye laboratorio y medicamentos.",30/05/2026 a las 04:12 am,https://atom.fi/conv/1056
1056,Daniela Cruz,+528648081152,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"Quedo atenta, con gusto te agendo cuando gustes.",30/05/2026 a las 04:35 am,https://atom.fi/conv/1056
1057,Sofía Ramírez,+525557570547,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Sofía Ramírez,Quiero saber sobre tratamientos,05/06/2026 a las 03:41 am,https://atom.fi/conv/1057
1057,Sofía Ramírez,+527058608847,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"Hola, claro que sí, te comparto la información.",05/06/2026 a las 03:43 am,https://atom.fi/conv/1057
1057,Sofía Ramírez,+525235637881,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Sofía Ramírez,"Llevamos años intentando y me siento muy frustrada, no he podido embarazarme.",05/06/2026 a las 03:53 am,https://atom.fi/conv/1057
1057,Sofía Ramírez,+521168461027,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"Te entiendo, lamento mucho lo que estás viviendo, estamos contigo en este proceso.",05/06/2026 a las 03:55 am,https://atom.fi/conv/1057
1057,Sofía Ramírez,+521607942710,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Sofía Ramírez,¿Me puedes agendar una cita?,05/06/2026 a las 04:13 am,https://atom.fi/conv/1057
1058,Valeria Cano,+526564995014,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,entrante,Valeria Cano,Me interesa información,29/05/2026 a las 08:44 am,https://atom.fi/conv/1058
1058,Valeria Cano,+524673748351,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",29/05/2026 a las 08:45 am,https://atom.fi/conv/1058
1058,Valeria Cano,+526270944542,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"La tasa de éxito es muy alta, te garantizo que vas a quedar embarazada.",29/05/2026 a las 08:48 am,https://atom.fi/conv/1058
1058,Valeria Cano,+521937696706,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Seguimiento,No,mensaje,saliente,Luis Torres,"Quedo atenta, con gusto te agendo cuando gustes.",29/05/2026 a las 09:15 am,https://atom.fi/conv/1058
1059,Gabriela Luna,+524620862501,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Seguimiento,No,mensaje,entrante,Gabriela Luna,Me interesa información,07/06/2026 a las 11:20 am,https://atom.fi/conv/1059
1059,Gabriela Luna,+526931913563,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Seguimiento,No,mensaje,saliente,Carlos Ruiz,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",07/06/2026 a las 11:45 am,https://atom.fi/conv/1059
1059,Gabriela Luna,+525998778135,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Seguimiento,No,mensaje,entrante,Gabriela Luna,"Llevo esperando respuesta desde ayer, pésima atención la verdad.",07/06/2026 a las 09:45 pm,https://atom.fi/conv/1059
1059,Gabriela Luna,+526620140497,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Seguimiento,No,mensaje,saliente,Carlos Ruiz,"Una disculpa por la demora, lamento la espera, déjame ayudarte de inmediato.",07/06/2026 a las 10:05 pm,https://atom.fi/conv/1059
1059,Gabriela Luna,+523917124012,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Seguimiento,No,mensaje,entrante,Gabriela Luna,"Gracias, lo reviso.",07/06/2026 a las 12:15 pm,https://atom.fi/conv/1059
1060,Paola Ortiz,+523228670932,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Pendiente Respuesta,Si,mensaje,entrante,Paola Ortiz,"Hola, vi su publicación",06/06/2026 a las 07:43 am,https://atom.fi/conv/1060
1060,Paola Ortiz,+528480187489,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Pendiente Respuesta,Si,mensaje,saliente,Luis Torres,"Hola, claro que sí, te comparto la información.",06/06/2026 a las 07:48 am,https://atom.fi/conv/1060
1060,Paola Ortiz,+525739106101,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Pendiente Respuesta,Si,mensaje,entrante,Paola Ortiz,"Llevo esperando respuesta desde ayer, pésima atención la verdad.",06/06/2026 a las 05:48 pm,https://atom.fi/conv/1060
1060,Paola Ortiz,+528631577931,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Pendiente Respuesta,Si,mensaje,saliente,Luis Torres,"Una disculpa por la demora, lamento la espera, déjame ayudarte de inmediato.",06/06/2026 a las 06:08 pm,https://atom.fi/conv/1060
1060,Paola Ortiz,+521512149645,19/05/2026 a las 05:17 pm,WhatsApp,Luis Torres,Pendiente Respuesta,Si,mensaje,entrante,Paola Ortiz,¿Me puedes agendar una cita?,06/06/2026 a las 08:18 am,https://atom.fi/conv/1060
1061,Gabriela Luna,+526593069629,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,entrante,Gabriela Luna,"Hola, vi su publicación",03/06/2026 a las 03:11 am,https://atom.fi/conv/1061
1061,Gabriela Luna,+523610983058,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,saliente,Ana García,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",03/06/2026 a las 03:19 am,https://atom.fi/conv/1061
1061,Gabriela Luna,+526190570843,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,entrante,Gabriela Luna,"Llevamos años intentando y me siento muy frustrada, no he podido embarazarme.",03/06/2026 a las 03:29 am,https://atom.fi/conv/1061
1061,Gabriela Luna,+523980772362,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,saliente,Ana García,"Te entiendo, lamento mucho lo que estás viviendo, estamos contigo en este proceso.",03/06/2026 a las 03:31 am,https://atom.fi/conv/1061
1061,Gabriela Luna,+527649236004,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,Si,mensaje,entrante,Gabriela Luna,"Gracias, lo reviso.",03/06/2026 a las 03:49 am,https://atom.fi/conv/1061
1062,Lucía Mora,+522740791897,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,No,mensaje,entrante,Lucía Mora,Quiero saber sobre tratamientos,03/06/2026 a las 11:41 am,https://atom.fi/conv/1062
1062,Lucía Mora,+529014286595,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,No,mensaje,saliente,Ana García,"Hola, claro que sí, te comparto la información.",03/06/2026 a las 11:43 am,https://atom.fi/conv/1062
1062,Lucía Mora,+529695270982,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,No,mensaje,entrante,Lucía Mora,"Llevo esperando respuesta desde ayer, pésima atención la verdad.",03/06/2026 a las 09:43 pm,https://atom.fi/conv/1062
1062,Lucía Mora,+523879735708,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Seguimiento,No,mensaje,entrante,Lucía Mora,"Gracias, lo reviso.",03/06/2026 a las 12:13 pm,https://atom.fi/conv/1062
1063,Valeria Cano,+528729014972,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Pendiente Respuesta,Si,mensaje,entrante,Valeria Cano,"Hola, vi su publicación",31/05/2026 a las 11:24 am,https://atom.fi/conv/1063
1063,Valeria Cano,+525809547046,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Pendiente Respuesta,Si,mensaje,saliente,Carlos Ruiz,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",31/05/2026 a las 02:44 pm,https://atom.fi/conv/1063
1063,Valeria Cano,+528315774193,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Pendiente Respuesta,Si,mensaje,entrante,Valeria Cano,"Llevo esperando respuesta desde ayer, pésima atención la verdad.",01/06/2026 a las 12:44 am,https://atom.fi/conv/1063
1063,Valeria Cano,+529269918087,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Pendiente Respuesta,Si,mensaje,saliente,Carlos Ruiz,"Una disculpa por la demora, lamento la espera, déjame ayudarte de inmediato.",01/06/2026 a las 01:04 am,https://atom.fi/conv/1063
1063,Valeria Cano,+524299798234,19/05/2026 a las 05:17 pm,WhatsApp,Carlos Ruiz,Pendiente Respuesta,Si,mensaje,entrante,Valeria Cano,¿Me puedes agendar una cita?,31/05/2026 a las 03:14 pm,https://atom.fi/conv/1063
1064,Fernanda Gil,+527670898182,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,entrante,Fernanda Gil,¿Qué precio tiene la consulta?,27/05/2026 a las 09:22 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+522680927862,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,saliente,Ana García,"¡Hola! Con gusto te ayudo. Nuestra consulta de valoración con especialista incluye ultrasonido y evaluación de reserva ovárica. Tiene un costo de $1,200.",27/05/2026 a las 09:34 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+527031687776,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,saliente,Ana García,"La tasa de éxito es muy alta, te garantizo que vas a quedar embarazada.",27/05/2026 a las 09:37 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+527811314293,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,entrante,Fernanda Gil,¿Y cuánto cuesta la FIV / in vitro?,27/05/2026 a las 09:39 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+522088240067,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,saliente,Ana García,"El tratamiento de FIV tiene un costo de $95,000 que incluye laboratorio y medicamentos.",27/05/2026 a las 09:41 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+526785693308,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,entrante,Fernanda Gil,"Llevamos años intentando y me siento muy frustrada, no he podido embarazarme.",27/05/2026 a las 09:44 am,https://atom.fi/conv/1064
1064,Fernanda Gil,+527310365133,19/05/2026 a las 05:17 pm,WhatsApp,Ana García,Información,No,mensaje,entrante,Fernanda Gil,"Gracias, lo reviso.",27/05/2026 a las 10:04 am,https://atom.fi/conv/1064
